Tag,Title,Authors,Month,Year
Qu_2018_CVPR,Unsupervised Sparse Dirichlet-Net for Hyperspectral Image Super-Resolution,"Qu, Ying and Qi, Hairong and Kwan, Chiman",June,2018
Zhang_2018_CVPR,Dynamic Scene Deblurring Using Spatially Variant Recurrent Neural Networks,"Zhang, Jiawei and Pan, Jinshan and Ren, Jimmy and Song, Yibing and Bao, Linchao and Lau, Rynson W.H. and Yang, Ming-Hsuan",June,2018
Su_2018_CVPR,SPLATNet: Sparse Lattice Networks for Point Cloud Processing,"Su, Hang and Jampani, Varun and Sun, Deqing and Maji, Subhransu and Kalogerakis, Evangelos and Yang, Ming-Hsuan and Kautz, Jan",June,2018
Kostrikov_2018_CVPR,Surface Networks,"Kostrikov, Ilya and Jiang, Zhongshi and Panozzo, Daniele and Zorin, Denis and Bruna, Joan",June,2018
Tewari_2018_CVPR,Self-Supervised Multi-Level Face Model Learning for Monocular Reconstruction at Over 250 Hz,"Tewari, Ayush and Zollhöfer, Michael and Garrido, Pablo and Bernard, Florian and Kim, Hyeongwoo and Pérez, Patrick and Theobalt, Christian",June,2018
Bloesch_2018_CVPR,"CodeSLAM — Learning a Compact, Optimisable Representation for Dense Visual SLAM","Bloesch, Michael and Czarnowski, Jan and Clark, Ronald and Leutenegger, Stefan and Davison, Andrew J.",June,2018
Wang_2018_CVPR,SGPN: Similarity Group Proposal Network for 3D Point Cloud Instance Segmentation,"Wang, Weiyue and Yu, Ronald and Huang, Qiangui and Neumann, Ulrich",June,2018
Liu_2018_CVPR,PlaneNet: Piece-Wise Planar Reconstruction From a Single RGB Image,"Liu, Chen and Yang, Jimei and Ceylan, Duygu and Yumer, Ersin and Furukawa, Yasutaka",June,2018
Wang_2018_CVPR,Deep Parametric Continuous Convolutional Neural Networks,"Wang, Shenlong and Suo, Simon and Ma, Wei-Chiu and Pokrovsky, Andrei and Urtasun, Raquel",June,2018
Verma_2018_CVPR,FeaStNet: Feature-Steered Graph Convolutions for 3D Shape Analysis,"Verma, Nitika and Boyer, Edmond and Verbeek, Jakob",June,2018
Agudo_2018_CVPR,Image Collection Pop-Up: 3D Reconstruction and Clustering of Rigid and Non-Rigid Categories,"Agudo, Antonio and Pijoan, Melcior and Moreno-Noguer, Francesc",June,2018
Brahmbhatt_2018_CVPR,Geometry-Aware Learning of Maps for Camera Localization,"Brahmbhatt, Samarth and Gu, Jinwei and Kim, Kihwan and Hays, James and Kautz, Jan",June,2018
Huang_2018_CVPR,Recurrent Slice Networks for 3D Segmentation of Point Clouds,"Huang, Qiangui and Wang, Weiyue and Neumann, Ulrich",June,2018
Yuan_2018_CVPR,Depth-Based 3D Hand Pose Estimation: From Current Achievements to Future Goals,"Yuan, Shanxin and Garcia-Hernando, Guillermo and Stenger, Björn and Moon, Gyeongsik and Yong Chang, Ju and Mu Lee, Kyoung and Molchanov, Pavlo and Kautz, Jan and Honari, Sina and Ge, Liuhao and Yuan, Junsong and Chen, Xinghao and Wang, Guijin and Yang, Fan and Akiyama, Kai and Wu, Yang and Wan, Qingfu and Madadi, Meysam and Escalera, Sergio and Li, Shile and Lee, Dongheui and Oikonomidis, Iason and Argyros, Antonis and Kim, Tae-Kyun",June,2018
Slavcheva_2018_CVPR,SobolevFusion: 3D Reconstruction of Scenes Undergoing Free Non-Rigid Motion,"Slavcheva, Miroslava and Baust, Maximilian and Ilic, Slobodan",June,2018
Kundu_2018_CVPR,AdaDepth: Unsupervised Content Congruent Adaptation for Depth Estimation,"Nath Kundu, Jogendra and Krishna Uppala, Phani and Pahuja, Anuj and Venkatesh Babu, R.",June,2018
Yi_2018_CVPR,Learning to Find Good Correspondences,"Moo Yi, Kwang and Trulls, Eduard and Ono, Yuki and Lepetit, Vincent and Salzmann, Mathieu and Fua, Pascal",June,2018
Korman_2018_CVPR,OATM: Occlusion Aware Template Matching by Consensus Set Maximization,"Korman, Simon and Milam, Mark and Soatto, Stefano",June,2018
Zanfir_2018_CVPR,Deep Learning of Graph Matching,"Zanfir, Andrei and Sminchisescu, Cristian",June,2018
Zhang_2018_CVPR,Unsupervised Discovery of Object Landmarks as Structural Representations,"Zhang, Yuting and Guo, Yijie and Jin, Yixin and Luo, Yijun and He, Zhiyuan and Lee, Honglak",June,2018
Jacob_2018_CVPR,Quantization and Training of Neural Networks for Efficient Integer-Arithmetic-Only Inference,"Jacob, Benoit and Kligys, Skirmantas and Chen, Bo and Zhu, Menglong and Tang, Matthew and Howard, Andrew and Adam, Hartwig and Kalenichenko, Dmitry",June,2018
Horn_2018_CVPR,Lean Multiclass Crowdsourcing,"Van Horn, Grant and Branson, Steve and Loarie, Scott and Belongie, Serge and Perona, Pietro",June,2018
Cao_2018_CVPR,Partial Transfer Learning With Selective Adversarial Networks,"Cao, Zhangjie and Long, Mingsheng and Wang, Jianmin and Jordan, Michael I.",June,2018
Jenni_2018_CVPR,Self-Supervised Feature Learning by Learning to Spot Artifacts,"Jenni, Simon and Favaro, Paolo",June,2018
Zhu_2018_CVPR,LDMNet: Low Dimensional Manifold Regularized Neural Networks,"Zhu, Wei and Qiu, Qiang and Huang, Jiaji and Calderbank, Robert and Sapiro, Guillermo and Daubechies, Ingrid",June,2018
Huang_2018_CVPR,CondenseNet: An Efficient DenseNet Using Learned Group Convolutions,"Huang, Gao and Liu, Shichen and van der Maaten, Laurens and Weinberger, Kilian Q.",June,2018
Keller_2018_CVPR,Learning Deep Descriptors With Scale-Aware Triplet Networks,"Keller, Michel and Chen, Zetao and Maffra, Fabiola and Schmuck, Patrik and Chli, Margarita",June,2018
Liu_2018_CVPR,Decoupled Networks,"Liu, Weiyang and Liu, Zhen and Yu, Zhiding and Dai, Bo and Lin, Rongmei and Wang, Yisen and Rehg, James M. and Song, Le",June,2018
Duan_2018_CVPR,Deep Adversarial Metric Learning,"Duan, Yueqi and Zheng, Wenzhao and Lin, Xudong and Lu, Jiwen and Zhou, Jie",June,2018
Yu_2018_CVPR,PU-Net: Point Cloud Upsampling Network,"Yu, Lequan and Li, Xianzhi and Fu, Chi-Wing and Cohen-Or, Daniel and Heng, Pheng-Ann",June,2018
Atapour-Abarghouei_2018_CVPR,Real-Time Monocular Depth Estimation Using Synthetic Data With Domain Adaptation via Image Style Transfer,"Atapour-Abarghouei, Amir and Breckon, Toby P.",June,2018
Liang_2018_CVPR,Learning for Disparity Estimation Through Feature Constancy,"Liang, Zhengfa and Feng, Yiliu and Guo, Yulan and Liu, Hengzhu and Chen, Wei and Qiao, Linbo and Zhou, Li and Zhang, Jianfeng",June,2018
Huang_2018_CVPR,DeepMVS: Learning Multi-View Stereopsis,"Huang, Po-Han and Matzen, Kevin and Kopf, Johannes and Ahuja, Narendra and Huang, Jia-Bin",June,2018
Teo_2018_CVPR,Self-Calibrating Polarising Radiometric Calibration,"Teo, Daniel and Shi, Boxin and Zheng, Yinqiang and Yeung, Sai-Kit",June,2018
Tanfous_2018_CVPR,Coding Kendall's Shape Trajectories for 3D Action Recognition,"Ben Tanfous, Amor and Drira, Hassen and Ben Amor, Boulbaba",June,2018
Turek_2018_CVPR,"Efficient, Sparse Representation of Manifold Distance Matrices for Classical Scaling","Turek, Javier S. and Huth, Alexander G.",June,2018
Xu_2018_CVPR,Motion Segmentation by Exploiting Complementary Geometric Models,"Xu, Xun and Fah Cheong, Loong and Li, Zhuwen",June,2018
Shi_2018_CVPR,"Estimation of Camera Locations in Highly Corrupted Scenarios: All About That Base, No Shape Trouble","Shi, Yunpeng and Lerman, Gilad",June,2018
Li_2018_CVPR,4D Human Body Correspondences From Panoramic Depth Maps,"Li, Zhong and Wu, Minye and Zhou, Wangyiteng and Yu, Jingyi",June,2018
Li_2018_CVPR,Reconstructing Thin Structures of Manifold Surfaces by Integrating Spatial Curves,"Li, Shiwei and Yao, Yao and Fang, Tian and Quan, Long",June,2018
Tulsiani_2018_CVPR,Multi-View Consistency as Supervisory Signal for Learning Shape and Pose Prediction,"Tulsiani, Shubham and Efros, Alexei A. and Malik, Jitendra",June,2018
Isokane_2018_CVPR,Probabilistic Plant Modeling via Multi-View Image-to-Image Translation,"Isokane, Takahiro and Okura, Fumio and Ide, Ayaka and Matsushita, Yasuyuki and Yagi, Yasushi",June,2018
Liao_2018_CVPR,Deep Marching Cubes: Learning Explicit Surface Representations,"Liao, Yiyi and Donné, Simon and Geiger, Andreas",June,2018
Muralikrishnan_2018_CVPR,Tags2Parts: Discovering Semantic Regions From Shape Tags,"Muralikrishnan, Sanjeev and Kim, Vladimir G. and Chaudhuri, Siddhartha",June,2018
Mo_2018_CVPR,Uncalibrated Photometric Stereo Under Natural Illumination,"Mo, Zhipeng and Shi, Boxin and Lu, Feng and Yeung, Sai-Kit and Matsushita, Yasuyuki",June,2018
Im_2018_CVPR,Robust Depth Estimation From Auto Bracketed Images,"Im, Sunghoon and Jeon, Hae-Gon and So Kweon, In",June,2018
Krähenbühl_2018_CVPR,Free Supervision From Video Games,"Krähenbühl, Philipp",June,2018
Fang_2018_CVPR,Planar Shape Detection at Structural Scales,"Fang, Hao and Lafarge, Florent and Desbrun, Mathieu",June,2018
Sun_2018_CVPR,Pix3D: Dataset and Methods for Single-Image 3D Shape Modeling,"Sun, Xingyuan and Wu, Jiajun and Zhang, Xiuming and Zhang, Zhoutong and Zhang, Chengkai and Xue, Tianfan and Tenenbaum, Joshua B. and Freeman, William T.",June,2018
Larsson_2018_CVPR,Camera Pose Estimation With Unknown Principal Point,"Larsson, Viktor and Kukelova, Zuzana and Zheng, Yinqiang",June,2018
Vongkulbhisal_2018_CVPR,Inverse Composition Discriminative Optimization for Point Cloud Registration,"Vongkulbhisal, Jayakorn and Irastorza Ugalde, Beñat and De la Torre, Fernando and Costeira, João P.",June,2018
Chu_2018_CVPR,SurfConv: Bridging 3D and 2D Convolution for RGBD Images,"Chu, Hang and Ma, Wei-Chiu and Kundu, Kaustav and Urtasun, Raquel and Fidler, Sanja",June,2018
Zhang_2018_CVPR,A Fast Resection-Intersection Method for the Known Rotation Problem,"Zhang, Qianggong and Chin, Tat-Jun and Minh Le, Huu",June,2018
Grabner_2018_CVPR,3D Pose Estimation and 3D Model Retrieval for Objects in the Wild,"Grabner, Alexander and Roth, Peter M. and Lepetit, Vincent",June,2018
Li_2018_CVPR,Structure From Recurrent Motion: From Rigidity to Recurrency,"Li, Xiu and Li, Hongdong and Joo, Hanbyul and Liu, Yebin and Sheikh, Yaser",June,2018
Poms_2018_CVPR,Learning Patch Reconstructability for Accelerating Multi-View Stereo,"Poms, Alex and Wu, Chenglei and Yu, Shoou-I and Sheikh, Yaser",June,2018
Chen_2018_CVPR,Progressively Complementarity-Aware Fusion Network for RGB-D Salient Object Detection,"Chen, Hao and Li, Youfu",June,2018
Shin_2018_CVPR,"Pixels, Voxels, and Views: A Study of Shape Representations for Single View 3D Object Shape Prediction","Shin, Daeyun and Fowlkes, Charless C. and Hoiem, Derek",June,2018
Pan_2018_CVPR,Learning Dual Convolutional Neural Networks for Low-Level Vision,"Pan, Jinshan and Liu, Sifei and Sun, Deqing and Zhang, Jiawei and Liu, Yang and Ren, Jimmy and Li, Zechao and Tang, Jinhui and Lu, Huchuan and Tai, Yu-Wing and Yang, Ming-Hsuan",June,2018
Zhao_2018_CVPR,Defocus Blur Detection via Multi-Stream Bottom-Top-Bottom Fully Convolutional Network,"Zhao, Wenda and Zhao, Fan and Wang, Dong and Lu, Huchuan",June,2018
Liu_2018_CVPR,PiCANet: Learning Pixel-Wise Contextual Attention for Saliency Detection,"Liu, Nian and Han, Junwei and Yang, Ming-Hsuan",June,2018
Barnea_2018_CVPR,Curve Reconstruction via the Global Statistics of Natural Curves,"Barnea, Ehud and Ben-Shahar, Ohad",June,2018
Palacio_2018_CVPR,What Do Deep Networks Like to See?,"Palacio, Sebastian and Folz, Joachim and Hees, Jörn and Raue, Federico and Borth, Damian and Dengel, Andreas",June,2018
Shocher_2018_CVPR,“Zero-Shot” Super-Resolution Using Deep Internal Learning,"Shocher, Assaf and Cohen, Nadav and Irani, Michal",June,2018
Wang_2018_CVPR,"Detect Globally, Refine Locally: A Novel Approach to Saliency Detection","Wang, Tiantian and Zhang, Lihe and Wang, Shuo and Lu, Huchuan and Yang, Gang and Ruan, Xiang and Borji, Ali",June,2018
Mosinska_2018_CVPR,Beyond the Pixel-Wise Loss for Topology-Aware Delineation,"Mosinska, Agata and Márquez-Neila, Pablo and Koziński, Mateusz and Fua, Pascal",June,2018
Bauchet_2018_CVPR,KIPPI: KInetic Polygonal Partitioning of Images,"Bauchet, Jean-Philippe and Lafarge, Florent",June,2018
Chen_2018_CVPR,Image Blind Denoising With Generative Adversarial Network Based Noise Modeling,"Chen, Jingwen and Chen, Jiawei and Chao, Hongyang and Yang, Ming",June,2018
Yair_2018_CVPR,Multi-Scale Weighted Nuclear Norm Image Restoration,"Yair, Noam and Michaeli, Tomer",June,2018
Gou_2018_CVPR,MoNet: Moments Embedding Network,"Gou, Mengran and Xiong, Fei and Camps, Octavia and Sznaier, Mario",June,2018
Wloka_2018_CVPR,Active Fixation Control to Predict Saccade Sequences,"Wloka, Calden and Kotseruba, Iuliia and Tsotsos, John K.",June,2018
Zhang_2018_CVPR,Densely Connected Pyramid Dehazing Network,"Zhang, He and Patel, Vishal M.",June,2018
Lefkimmiatis_2018_CVPR,Universal Denoising Networks : A Novel CNN Architecture for Image Denoising,"Lefkimmiatis, Stamatios",June,2018
Li_2018_CVPR,Learning Convolutional Networks for Content-Weighted Image Compression,"Li, Mu and Zuo, Wangmeng and Gu, Shuhang and Zhao, Debin and Zhang, David",June,2018
Jo_2018_CVPR,Deep Video Super-Resolution Network Using Dynamic Upsampling Filters Without Explicit Motion Compensation,"Jo, Younghyun and Wug Oh, Seoung and Kang, Jaeyeon and Joo Kim, Seon",June,2018
Liu_2018_CVPR,Erase or Fill? Deep Joint Recurrent Rain Removal and Reconstruction in Videos,"Liu, Jiaying and Yang, Wenhan and Yang, Shuai and Guo, Zongming",June,2018
Li_2018_CVPR,Flow Guided Recurrent Neural Encoder for Video Salient Object Detection,"Li, Guanbin and Xie, Yuan and Wei, Tianhao and Wang, Keze and Lin, Liang",June,2018
Ren_2018_CVPR,Gated Fusion Network for Single Image Dehazing,"Ren, Wenqi and Ma, Lin and Zhang, Jiawei and Pan, Jinshan and Cao, Xiaochun and Liu, Wei and Yang, Ming-Hsuan",June,2018
Zhang_2018_CVPR,Learning a Single Convolutional Super-Resolution Network for Multiple Degradations,"Zhang, Kai and Zuo, Wangmeng and Zhang, Lei",June,2018
Vasu_2018_CVPR,Non-Blind Deblurring: Handling Kernel Uncertainty With CNNs,"Vasu, Subeesh and Reddy Maligireddy, Venkatesh and Rajagopalan, A. N.",June,2018
Lei_2018_CVPR,Boundary Flow: A Siamese Network That Predicts Boundary Motion Without Training on Motion,"Lei, Peng and Li, Fuxin and Todorovic, Sinisa",June,2018
Chen_2018_CVPR,Learning to See in the Dark,"Chen, Chen and Chen, Qifeng and Xu, Jia and Koltun, Vladlen",June,2018
Zhang_2018_CVPR,BPGrad: Towards Global Optimality in Deep Learning via Branch and Pruning,"Zhang, Ziming and Wu, Yuanwei and Wang, Guanghui",June,2018
Juefei-Xu_2018_CVPR,Perturbative Neural Networks,"Juefei-Xu, Felix and Naresh Boddeti, Vishnu and Savvides, Marios",June,2018
Hoshen_2018_CVPR,Unsupervised Correlation Analysis,"Hoshen, Yedid and Wolf, Lior",June,2018
Mukherjee_2018_CVPR,A Biresolution Spectral Framework for Product Quantization,"Mukherjee, Lopamudra and Ravi, Sathya N. and Peng, Jiming and Singh, Vikas",June,2018
Chen_2018_CVPR,Domain Adaptive Faster R-CNN for Object Detection in the Wild,"Chen, Yuhua and Li, Wen and Sakaridis, Christos and Dai, Dengxin and Van Gool, Luc",June,2018
Douze_2018_CVPR,Low-Shot Learning With Large-Scale Diffusion,"Douze, Matthijs and Szlam, Arthur and Hariharan, Bharath and Jégou, Hervé",June,2018
Zhang_2018_CVPR,Joint Pose and Expression Modeling for Facial Expression Recognition,"Zhang, Feifei and Zhang, Tianzhu and Mao, Qirong and Xu, Changsheng",June,2018
Gast_2018_CVPR,Lightweight Probabilistic Deep Networks,"Gast, Jochen and Roth, Stefan",June,2018
Sabokrou_2018_CVPR,Adversarially Learned One-Class Classifier for Novelty Detection,"Sabokrou, Mohammad and Khalooei, Mohammad and Fathy, Mahmood and Adeli, Ehsan",June,2018
Akhtar_2018_CVPR,Defense Against Universal Adversarial Perturbations,"Akhtar, Naveed and Liu, Jian and Mian, Ajmal",June,2018
Hu_2018_CVPR,Disentangling Factors of Variation by Mixing Them,"Hu, Qiyang and Szabó, Attila and Portenier, Tiziano and Favaro, Paolo and Zwicker, Matthias",June,2018
Siarohin_2018_CVPR,Deformable GANs for Pose-Based Human Image Generation,"Siarohin, Aliaksandr and Sangineto, Enver and Lathuilière, Stéphane and Sebe, Nicu",June,2018
Homayounfar_2018_CVPR,Hierarchical Recurrent Attention Networks for Structured Online Maps,"Homayounfar, Namdar and Ma, Wei-Chiu and Kowshika Lakshmikanth, Shrinidhi and Urtasun, Raquel",June,2018
Kolouri_2018_CVPR,Sliced Wasserstein Distance for Learning Gaussian Mixture Models,"Kolouri, Soheil and Rohde, Gustavo K. and Hoffmann, Heiko",June,2018
Zhang_2018_CVPR,Aligning Infinite-Dimensional Covariance Matrices in Reproducing Kernel Hilbert Spaces for Domain Adaptation,"Zhang, Zhen and Wang, Mianzhi and Huang, Yan and Nehorai, Arye",June,2018
Kozerawski_2018_CVPR,CLEAR: Cumulative LEARning for One-Shot One-Class Image Recognition,"Kozerawski, Jedrzej and Turk, Matthew",June,2018
Ikami_2018_CVPR,Local and Global Optimization Techniques in Graph-Based Clustering,"Ikami, Daiki and Yamasaki, Toshihiko and Aizawa, Kiyoharu",June,2018
Mejjati_2018_CVPR,Multi-Task Learning by Maximizing Statistical Dependence,"Mejjati, Youssef A. and Cosker, Darren and In Kim, Kwang",June,2018
Yang_2018_CVPR,Robust Classification With Convolutional Prototype Learning,"Yang, Hong-Ming and Zhang, Xu-Yao and Yin, Fei and Liu, Cheng-Lin",June,2018
Deshpande_2018_CVPR,Generative Modeling Using the Sliced Wasserstein Distance,"Deshpande, Ishan and Zhang, Ziyu and Schwing, Alexander G.",June,2018
Véniat_2018_CVPR,Learning Time/Memory-Efficient Deep Architectures With Budgeted Super Networks,"Véniat, Tom and Denoyer, Ludovic",June,2018
Regmi_2018_CVPR,Cross-View Image Synthesis Using Conditional GANs,"Regmi, Krishna and Borji, Ali",June,2018
Dekel_2018_CVPR,"Sparse, Smart Contours to Represent and Edit Images","Dekel, Tali and Gan, Chuang and Krishnan, Dilip and Liu, Ce and Freeman, William T.",June,2018
Suzuki_2018_CVPR,Anticipating Traffic Accidents With Adaptive Loss and Large-Scale Incident DB,"Suzuki, Tomoyuki and Kataoka, Hirokatsu and Aoki, Yoshimitsu and Satoh, Yutaka",June,2018
Birdal_2018_CVPR,A Minimalist Approach to Type-Agnostic Detection of Quadrics in Point Clouds,"Birdal, Tolga and Busam, Benjamin and Navab, Nassir and Ilic, Slobodan and Sturm, Peter",June,2018
Chen_2018_CVPR,Facelet-Bank for Fast Portrait Manipulation,"Chen, Ying-Cong and Lin, Huaijia and Shu, Michelle and Li, Ruiyu and Tao, Xin and Shen, Xiaoyong and Ye, Yangang and Jia, Jiaya",June,2018
Zhou_2018_CVPR,Visual to Sound: Generating Natural Sound for Videos in the Wild,"Zhou, Yipin and Wang, Zhaowen and Fang, Chen and Bui, Trung and Berg, Tamara L.",June,2018
Kundu_2018_CVPR,3D-RCNN: Instance-Level 3D Object Reconstruction via Render-and-Compare,"Kundu, Abhijit and Li, Yin and Rehg, James M.",June,2018
Luo_2018_CVPR,"Fast and Furious: Real Time End-to-End 3D Detection, Tracking and Motion Forecasting With a Single Convolutional Net","Luo, Wenjie and Yang, Bin and Urtasun, Raquel",June,2018
Singh_2018_CVPR,An Analysis of Scale Invariance in Object Detection ­ SNIP,"Singh, Bharat and Davis, Larry S.",June,2018
Hu_2018_CVPR,Relation Networks for Object Detection,"Hu, Han and Gu, Jiayuan and Zhang, Zheng and Dai, Jifeng and Wei, Yichen",June,2018
Shen_2018_CVPR,Zero-Shot Sketch-Image Hashing,"Shen, Yuming and Liu, Li and Shen, Fumin and Shao, Ling",June,2018
